player_id,firstname,lastname,points,minutes,fgm,fga,ftm,fta,tpm,tpa,tpp,offReb,defReb,totReb,assists,pFouls,steals,turnovers,blocks,fgp,ftp
2182,Keifer,Sykes,200.0,632.65,76.0,208.0,18.0,20.0,30.0,101.0,702.6,9.0,41.0,50.0,69.0,57.0,16.0,39.0,4.0,0.36538461538461536,0.9
2194,Jared,Harper,37.0,42.88333333333333,14.0,26.0,4.0,4.0,5.0,12.0,216.6,2.0,0.0,2.0,14.0,5.0,4.0,2.0,1.0,0.5384615384615384,1.0
2207,Justin,Robinson,113.0,414.48333333333335,41.0,126.0,7.0,12.0,24.0,78.0,745.8,6.0,29.0,35.0,49.0,34.0,14.0,25.0,1.0,0.3253968253968254,0.5833333333333334
2242,Caleb,Martin,618.0,1596.5833333333333,237.0,496.0,73.0,98.0,71.0,186.0,2651.4,81.0,183.0,264.0,76.0,126.0,69.0,61.0,34.0,0.4778225806451613,0.7448979591836735
2325,Armoni,Brooks,353.0,954.8333333333334,119.0,340.0,23.0,28.0,92.0,294.0,1526.5,24.0,92.0,116.0,68.0,80.0,32.0,32.0,11.0,0.35,0.8214285714285714
2327,Garrison,Mathews,662.0,1737.0833333333333,187.0,469.0,146.0,184.0,142.0,394.0,2364.8,32.0,162.0,194.0,64.0,172.0,57.0,42.0,24.0,0.39872068230277186,0.7934782608695652
2387,Devontae,Cacok,71.0,157.05,31.0,46.0,7.0,12.0,2.0,3.0,150.0,8.0,40.0,48.0,9.0,23.0,12.0,5.0,7.0,0.6739130434782609,0.5833333333333334
2388,Jeremiah,Martin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2392,Dean,Wade,292.0,1036.5,106.0,231.0,25.0,39.0,55.0,152.0,1423.6,37.0,129.0,166.0,60.0,91.0,33.0,20.0,8.0,0.4588744588744589,0.6410256410256411
2404,Javonte,Green,500.0,1656.0833333333333,189.0,358.0,84.0,101.0,38.0,109.0,2006.6,106.0,205.0,311.0,64.0,144.0,83.0,34.0,38.0,0.5279329608938548,0.8316831683168316
2405,Dakota,Mathias,28.0,51.050000000000004,9.0,19.0,4.0,4.0,6.0,15.0,144.4,0.0,7.0,7.0,2.0,4.0,2.0,2.0,1.0,0.47368421052631576,1.0
2417,Hassani,Gravett,88.0,242.21666666666667,31.0,63.0,10.0,12.0,16.0,39.0,491.6,1.0,33.0,34.0,27.0,16.0,7.0,14.0,3.0,0.49206349206349204,0.8333333333333334
2418,Vic,Law,11.0,20.533333333333335,5.0,12.0,0.0,0.0,1.0,6.0,16.7,4.0,5.0,9.0,2.0,0.0,1.0,0.0,0.0,0.4166666666666667,
2423,Matt,Thomas,183.0,498.23333333333335,62.0,153.0,19.0,24.0,40.0,106.0,1430.9,3.0,47.0,50.0,25.0,22.0,9.0,10.0,4.0,0.40522875816993464,0.7916666666666666
2439,Tariq,Owens,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2440,Keljin,Blevins,95.0,387.6333333333333,34.0,117.0,6.0,11.0,21.0,77.0,643.6,16.0,31.0,47.0,19.0,33.0,13.0,20.0,1.0,0.2905982905982906,0.5454545454545454
2466,Daulton,Hommes,32.0,40.75,13.0,24.0,0.0,0.0,6.0,11.0,250.0,4.0,7.0,11.0,2.0,2.0,2.0,1.0,1.0,0.5416666666666666,
2474,Matt,Mooney,10.0,27.55,4.0,8.0,0.0,0.0,2.0,4.0,66.7,1.0,3.0,4.0,3.0,5.0,1.0,7.0,0.0,0.5,
2532,Devin,Cannady,50.0,144.53333333333333,15.0,44.0,5.0,7.0,15.0,37.0,215.39999999999998,1.0,5.0,6.0,10.0,9.0,5.0,5.0,3.0,0.3409090909090909,0.7142857142857143
2563,Cole,Anthony,1124.0,2181.633333333333,379.0,966.0,224.0,261.0,142.0,413.0,2363.1,33.0,345.0,378.0,388.0,180.0,48.0,184.0,20.0,0.39233954451345754,0.8582375478927203
2566,LaMelo,Ball,1603.0,2563.983333333333,573.0,1344.0,225.0,258.0,232.0,606.0,2903.6,116.0,412.0,528.0,604.0,251.0,127.0,258.0,30.0,0.4263392857142857,0.872093023255814
2568,Desmond,Bane,1669.0,2808.0833333333335,608.0,1314.0,171.0,191.0,282.0,639.0,4034.6,55.0,337.0,392.0,249.0,229.0,107.0,137.0,41.0,0.4627092846270928,0.8952879581151832
2569,Saddiq,Bey,1338.0,2742.4333333333334,456.0,1149.0,214.0,258.0,212.0,614.0,2679.3,108.0,343.0,451.0,236.0,130.0,74.0,99.0,16.0,0.3968668407310705,0.8294573643410853
2570,Tyler,Bey,23.0,56.8,8.0,11.0,7.0,10.0,0.0,1.0,0.0,10.0,9.0,19.0,2.0,3.0,3.0,0.0,0.0,0.7272727272727273,0.7
2574,Vernon,Carey Jr.,25.0,63.71666666666667,9.0,18.0,7.0,15.0,0.0,0.0,0.0,9.0,7.0,16.0,1.0,5.0,2.0,5.0,1.0,0.5,0.4666666666666667
2579,Javin,DeLaurier,24.0,84.51666666666667,9.0,15.0,5.0,11.0,1.0,4.0,50.0,8.0,9.0,17.0,2.0,12.0,4.0,2.0,3.0,0.6,0.45454545454545453
2584,Anthony,Edwards,1772.0,2832.366666666667,632.0,1428.0,261.0,328.0,247.0,689.0,2754.8,69.0,315.0,384.0,306.0,198.0,119.0,219.0,55.0,0.4425770308123249,0.7957317073170732
2585,CJ,Elleby,379.0,1292.9166666666667,135.0,345.0,68.0,94.0,41.0,145.0,1831.6,69.0,175.0,244.0,96.0,125.0,41.0,70.0,20.0,0.391304347826087,0.723404255319149
2586,Malik,Fitts,46.0,137.5,16.0,39.0,2.0,2.0,12.0,23.0,730.0,3.0,29.0,32.0,15.0,7.0,1.0,5.0,2.0,0.41025641025641024,1.0
2587,Malachi,Flynn,245.0,662.4666666666667,90.0,234.0,24.0,35.0,41.0,122.0,1233.0,12.0,59.0,71.0,82.0,60.0,26.0,17.0,4.0,0.38461538461538464,0.6857142857142857
2589,Trent,Forrest,207.0,820.7666666666667,81.0,173.0,39.0,50.0,6.0,31.0,358.3,24.0,80.0,104.0,115.0,47.0,33.0,52.0,9.0,0.4682080924855491,0.78
2590,Anthony,Gill,187.0,487.48333333333335,64.0,114.0,44.0,54.0,15.0,30.0,883.3,33.0,56.0,89.0,28.0,59.0,5.0,18.0,11.0,0.5614035087719298,0.8148148148148148
2597,R.J.,Hampton,534.0,1487.1666666666667,190.0,491.0,86.0,130.0,68.0,191.0,2464.6,26.0,192.0,218.0,167.0,106.0,46.0,91.0,14.0,0.3869653767820774,0.6615384615384615
2602,Elijah,Hughes,172.0,541.0166666666667,62.0,187.0,13.0,18.0,35.0,123.0,687.3,6.0,68.0,74.0,32.0,46.0,17.0,27.0,9.0,0.3315508021390374,0.7222222222222222
2604,Isaiah,Joe,270.0,721.55,85.0,217.0,38.0,41.0,62.0,165.0,1858.3,7.0,60.0,67.0,43.0,56.0,21.0,23.0,6.0,0.391705069124424,0.926829268292683
2605,Mason,Jones,31.0,65.81666666666666,9.0,22.0,12.0,15.0,1.0,6.0,100.0,1.0,16.0,17.0,6.0,12.0,3.0,5.0,0.0,0.4090909090909091,0.8
2606,Tre,Jones,417.0,1164.8,167.0,341.0,72.0,93.0,11.0,53.0,450.0,30.0,127.0,157.0,234.0,78.0,43.0,46.0,7.0,0.4897360703812317,0.7741935483870968
2607,Nathan,Knight,157.0,306.18333333333334,51.0,99.0,51.0,73.0,4.0,14.0,233.3,38.0,60.0,98.0,25.0,50.0,9.0,21.0,12.0,0.5151515151515151,0.6986301369863014
2609,Anthony,Lamb,20.0,60.31666666666666,7.0,21.0,0.0,0.0,6.0,19.0,62.2,6.0,9.0,15.0,4.0,5.0,2.0,3.0,2.0,0.3333333333333333,
2610,Saben,Lee,257.0,720.8166666666666,85.0,216.0,67.0,87.0,20.0,72.0,503.8,18.0,81.0,99.0,131.0,51.0,41.0,42.0,13.0,0.39351851851851855,0.7701149425287356
2611,Kira,Lewis Jr.,180.0,470.4,75.0,195.0,13.0,15.0,17.0,75.0,681.0,12.0,48.0,60.0,76.0,22.0,16.0,35.0,3.0,0.38461538461538464,0.8666666666666667
2617,Kenyon,Martin Jr.,731.0,1738.6333333333332,294.0,553.0,82.0,134.0,61.0,174.0,2606.6,90.0,227.0,317.0,108.0,121.0,38.0,67.0,41.0,0.5316455696202531,0.6119402985074627
2620,Skylar,Mays,98.0,272.3833333333333,39.0,80.0,10.0,11.0,10.0,31.0,405.0,7.0,24.0,31.0,23.0,15.0,10.0,12.0,1.0,0.4875,0.9090909090909091
2621,Jaden,McDaniels,730.0,2034.05,284.0,614.0,68.0,85.0,94.0,283.0,2544.4,86.0,240.0,326.0,87.0,258.0,62.0,86.0,65.0,0.46254071661237783,0.8
2626,Aaron,Nesmith,263.0,725.0666666666667,96.0,239.0,29.0,35.0,42.0,150.0,1378.2,22.0,97.0,119.0,30.0,85.0,23.0,42.0,10.0,0.401673640167364,0.8285714285714286
2627,Zeke,Nnaji,294.0,802.2333333333333,105.0,210.0,42.0,69.0,42.0,91.0,2055.6,63.0,108.0,171.0,23.0,91.0,20.0,29.0,16.0,0.5,0.6086956521739131
2628,Jordan,Nwora,580.0,1323.6,223.0,550.0,41.0,51.0,93.0,265.0,1825.0,37.0,212.0,249.0,74.0,81.0,29.0,66.0,17.0,0.40545454545454546,0.803921568627451
2629,Onyeka,Okongwu,423.0,1145.3166666666666,167.0,245.0,89.0,122.0,0.0,0.0,0.0,127.0,196.0,323.0,56.0,177.0,36.0,51.0,64.0,0.6816326530612244,0.7295081967213115
2630,Isaac,Okoro,620.0,2082.65,217.0,456.0,129.0,171.0,57.0,166.0,2229.1,78.0,132.0,210.0,127.0,175.0,61.0,63.0,24.0,0.4758771929824561,0.7543859649122807
2631,Daniel,Oturu,13.0,33.266666666666666,5.0,9.0,3.0,5.0,0.0,1.0,0.0,4.0,5.0,9.0,0.0,1.0,0.0,1.0,3.0,0.5555555555555556,0.6
2634,Myles,Powell,13.0,52.05,5.0,17.0,2.0,2.0,1.0,6.0,100.0,1.0,5.0,6.0,3.0,8.0,1.0,3.0,0.0,0.29411764705882354,1.0
2635,Payton,Pritchard,592.0,1394.7166666666667,217.0,509.0,25.0,27.0,133.0,341.0,3118.6,44.0,153.0,197.0,197.0,89.0,31.0,59.0,10.0,0.4263261296660118,0.9259259259259259
2636,Immanuel,Quickley,923.0,1906.3333333333333,297.0,772.0,185.0,209.0,144.0,424.0,2691.3,34.0,231.0,265.0,298.0,178.0,54.0,105.0,4.0,0.38471502590673573,0.8851674641148325
2638,Paul,Reed,212.0,563.3833333333333,93.0,168.0,21.0,36.0,5.0,16.0,350.0,82.0,97.0,179.0,31.0,105.0,51.0,30.0,27.0,0.5535714285714286,0.5833333333333334
2640,Grant,Riller,7.0,13.933333333333334,3.0,5.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.6,0.5
2642,Nathan,Sestina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2644,Jalen,Smith,508.0,1009.9833333333333,190.0,383.0,87.0,112.0,41.0,132.0,1166.7,115.0,224.0,339.0,25.0,100.0,17.0,46.0,43.0,0.4960835509138381,0.7767857142857143
2645,Xavier,Sneed,9.0,60.38333333333333,3.0,14.0,2.0,2.0,1.0,9.0,100.0,4.0,8.0,12.0,4.0,4.0,0.0,1.0,0.0,0.21428571428571427,1.0
2646,Cassius,Stanley,71.0,180.58333333333334,26.0,56.0,12.0,14.0,7.0,21.0,200.0,5.0,21.0,26.0,6.0,21.0,6.0,6.0,2.0,0.4642857142857143,0.8571428571428571
2647,Lamar,Stevens,422.0,1114.0166666666667,170.0,356.0,64.0,91.0,18.0,68.0,1083.4,51.0,135.0,186.0,50.0,112.0,32.0,46.0,20.0,0.47752808988764045,0.7032967032967034
2648,Isaiah,Stewart,624.0,1902.8333333333333,265.0,514.0,78.0,109.0,16.0,50.0,858.4,231.0,418.0,649.0,84.0,223.0,22.0,89.0,86.0,0.5155642023346303,0.7155963302752294
2650,Jae'Sean,Tate,937.0,2120.9,370.0,745.0,134.0,188.0,63.0,204.0,2041.9,136.0,294.0,430.0,225.0,295.0,73.0,140.0,43.0,0.4966442953020134,0.7127659574468085
2652,Tyrell,Terry,2.0,3.0500000000000003,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,
2653,Jon,Teske,7.0,33.650000000000006,3.0,12.0,0.0,4.0,1.0,4.0,100.0,5.0,6.0,11.0,3.0,3.0,2.0,0.0,2.0,0.25,0.0
2654,Brodric,Thomas,29.0,86.05,12.0,29.0,3.0,5.0,2.0,12.0,200.0,5.0,12.0,17.0,13.0,10.0,2.0,8.0,1.0,0.41379310344827586,0.6
2656,Xavier,Tillman,318.0,936.8166666666667,127.0,271.0,51.0,81.0,13.0,62.0,825.0,86.0,131.0,217.0,79.0,85.0,63.0,50.0,20.0,0.46863468634686345,0.6296296296296297
2658,Obi,Toppin,697.0,1334.8,271.0,519.0,99.0,130.0,56.0,184.0,1444.6,77.0,225.0,302.0,84.0,112.0,30.0,63.0,38.0,0.5221579961464354,0.7615384615384615
2661,Devin,Vassell,941.0,2080.3,350.0,819.0,92.0,108.0,149.0,408.0,2629.1,53.0,283.0,336.0,143.0,158.0,80.0,68.0,45.0,0.42735042735042733,0.8518518518518519
2664,Patrick,Williams,218.0,597.1,78.0,155.0,38.0,52.0,24.0,53.0,815.4,24.0,75.0,99.0,21.0,45.0,16.0,23.0,13.0,0.5032258064516129,0.7307692307692307
2665,Cassius,Winston,14.0,38.96666666666667,4.0,11.0,4.0,4.0,2.0,6.0,150.0,0.0,1.0,1.0,7.0,9.0,0.0,3.0,0.0,0.36363636363636365,1.0
2666,James,Wiseman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2667,Robert,Woodard II,12.0,61.516666666666666,4.0,22.0,3.0,4.0,1.0,5.0,100.0,10.0,10.0,20.0,4.0,3.0,2.0,3.0,1.0,0.18181818181818182,0.75
2668,Naji,Marshall,403.0,953.2,143.0,346.0,94.0,119.0,23.0,121.0,750.6999999999999,50.0,150.0,200.0,91.0,91.0,41.0,64.0,11.0,0.41329479768786126,0.7899159663865546
2671,Trevelin,Queen,79.0,126.91666666666666,30.0,66.0,7.0,7.0,12.0,34.0,333.3,16.0,13.0,29.0,7.0,16.0,13.0,11.0,2.0,0.45454545454545453,1.0
2672,Nate,Hinton,3.0,35.03333333333333,1.0,8.0,0.0,1.0,1.0,6.0,33.3,0.0,7.0,7.0,2.0,3.0,1.0,4.0,0.0,0.125,0.0
2789,Scottie,Barnes,1234.0,2881.6833333333334,499.0,1021.0,176.0,238.0,60.0,213.0,1653.6,210.0,407.0,617.0,301.0,221.0,89.0,151.0,62.0,0.4887365328109696,0.7394957983193278
2792,Brandon,Boston Jr.,411.0,868.55,148.0,383.0,75.0,90.0,40.0,131.0,1159.4,21.0,104.0,125.0,62.0,54.0,27.0,42.0,15.0,0.38642297650130547,0.8333333333333334
2793,James,Bouknight,205.0,399.45,72.0,192.0,41.0,46.0,20.0,64.0,526.5,24.0,38.0,62.0,30.0,34.0,11.0,25.0,2.0,0.375,0.8913043478260869
2794,Chaundee,Brown Jr.,81.0,183.7,28.0,68.0,13.0,17.0,12.0,30.0,425.0,6.0,19.0,25.0,5.0,10.0,5.0,5.0,0.0,0.4117647058823529,0.7647058823529411
2795,Greg,Brown III,255.0,731.1833333333334,94.0,217.0,47.0,69.0,20.0,70.0,763.6,45.0,124.0,169.0,35.0,97.0,26.0,40.0,29.0,0.43317972350230416,0.6811594202898551
2796,Jared,Butler,215.0,436.3666666666667,83.0,198.0,15.0,22.0,34.0,106.0,1090.5,5.0,45.0,50.0,76.0,59.0,21.0,41.0,8.0,0.41919191919191917,0.6818181818181818
2798,Justin,Champagnie,129.0,395.9,50.0,110.0,16.0,18.0,13.0,42.0,520.0,49.0,63.0,112.0,19.0,48.0,18.0,16.0,8.0,0.45454545454545453,0.8888888888888888
2799,Josh,Christopher,667.0,1442.3,253.0,562.0,98.0,130.0,63.0,216.0,1750.5,55.0,154.0,209.0,162.0,113.0,72.0,133.0,14.0,0.4501779359430605,0.7538461538461538
2800,Sharife,Cooper,35.0,112.05,15.0,41.0,1.0,2.0,4.0,14.0,266.7,1.0,16.0,17.0,18.0,6.0,5.0,14.0,1.0,0.36585365853658536,0.5
2801,Cade,Cunningham,1114.0,2087.9833333333336,429.0,1031.0,142.0,168.0,114.0,363.0,1774.7,58.0,296.0,354.0,356.0,200.0,78.0,234.0,43.0,0.41610087293889425,0.8452380952380952
2802,Ayo,Dosunmu,769.0,2283.2,315.0,618.0,64.0,89.0,75.0,210.0,2615.1,33.0,205.0,238.0,272.0,198.0,66.0,119.0,31.0,0.5097087378640777,0.7191011235955056
2804,David,Duke Jr.,117.0,390.8,43.0,118.0,21.0,28.0,10.0,39.0,416.7,32.0,47.0,79.0,21.0,39.0,17.0,13.0,6.0,0.3644067796610169,0.75
2805,Kessler,Edwards,308.0,1072.4833333333333,118.0,289.0,21.0,24.0,51.0,149.0,1570.0,48.0,134.0,182.0,35.0,90.0,31.0,47.0,28.0,0.4083044982698962,0.875
2807,Luka,Garza,221.0,445.1333333333333,79.0,174.0,45.0,71.0,18.0,59.0,818.6,67.0,57.0,124.0,21.0,64.0,10.0,22.0,8.0,0.4540229885057471,0.6338028169014085
2811,Quentin,Grimes,313.0,842.4,109.0,263.0,13.0,20.0,82.0,209.0,1561.5,26.0,80.0,106.0,49.0,78.0,34.0,32.0,12.0,0.4144486692015209,0.65
2812,Sam,Hauser,91.0,224.75,32.0,72.0,2.0,2.0,25.0,60.0,1113.3,6.0,32.0,38.0,12.0,9.0,2.0,6.0,2.0,0.4444444444444444,1.0
2813,Aaron,Henry,29.0,92.95,12.0,27.0,1.0,1.0,4.0,10.0,160.0,1.0,9.0,10.0,6.0,8.0,8.0,6.0,3.0,0.4444444444444444,1.0
2816,Bones,Hyland,840.0,1564.5166666666667,278.0,682.0,129.0,152.0,155.0,428.0,2586.2,16.0,204.0,220.0,235.0,186.0,47.0,104.0,22.0,0.40762463343108507,0.8486842105263158
2817,Isaiah,Jackson,337.0,618.5,133.0,239.0,64.0,94.0,7.0,26.0,483.3,69.0,101.0,170.0,13.0,109.0,32.0,47.0,63.0,0.5564853556485355,0.6808510638297872
2818,David,Johnson,7.0,27.166666666666668,3.0,10.0,0.0,0.0,1.0,6.0,100.0,1.0,4.0,5.0,3.0,2.0,1.0,4.0,0.0,0.3,
2819,Jalen,Johnson,66.0,191.1,27.0,62.0,8.0,13.0,4.0,18.0,266.7,4.0,35.0,39.0,7.0,11.0,4.0,15.0,5.0,0.43548387096774194,0.6153846153846154
2820,Keon,Johnson,285.0,755.15,101.0,293.0,47.0,61.0,36.0,109.0,796.9,27.0,65.0,92.0,79.0,78.0,31.0,53.0,15.0,0.3447098976109215,0.7704918032786885
2822,Herbert,Jones,868.0,2753.9,321.0,670.0,160.0,195.0,66.0,189.0,2314.3,116.0,230.0,346.0,192.0,282.0,148.0,118.0,74.0,0.4791044776119403,0.8205128205128205
2825,Corey,Kispert,662.0,1893.6833333333334,245.0,548.0,55.0,65.0,117.0,342.0,2323.8,55.0,163.0,218.0,89.0,106.0,38.0,55.0,22.0,0.4470802919708029,0.8461538461538461
2828,Scottie,Lewis,23.0,53.949999999999996,6.0,13.0,10.0,11.0,1.0,1.0,100.0,0.0,4.0,4.0,7.0,4.0,4.0,8.0,5.0,0.46153846153846156,0.9090909090909091
2829,Isaiah,Livers,121.0,383.2,41.0,90.0,12.0,14.0,27.0,64.0,661.2,15.0,42.0,57.0,22.0,37.0,13.0,15.0,7.0,0.45555555555555555,0.8571428571428571
2831,Tre,Mann,657.0,1437.9833333333333,242.0,619.0,72.0,90.0,101.0,285.0,2238.0,30.0,154.0,184.0,96.0,107.0,51.0,81.0,12.0,0.39095315024232635,0.8
2832,Miles,McBride,108.0,408.3833333333333,39.0,120.0,8.0,12.0,22.0,78.0,727.5,5.0,37.0,42.0,46.0,51.0,15.0,8.0,1.0,0.325,0.6666666666666666
2833,Mac,McClung,13.0,47.916666666666664,4.0,16.0,3.0,4.0,2.0,7.0,133.3,1.0,5.0,6.0,3.0,7.0,2.0,4.0,2.0,0.25,0.75
2834,Davion,Mitchell,916.0,2210.9333333333334,373.0,891.0,57.0,87.0,113.0,344.0,2500.1,35.0,139.0,174.0,333.0,155.0,61.0,121.0,27.0,0.4186307519640853,0.6551724137931034
2835,Evan,Mobley,1113.0,2530.6833333333334,455.0,896.0,178.0,268.0,25.0,99.0,1183.2,153.0,470.0,623.0,189.0,170.0,60.0,142.0,126.0,0.5078125,0.664179104477612
2836,Moses,Moody,308.0,806.45,110.0,246.0,33.0,44.0,55.0,143.0,2151.5,22.0,79.0,101.0,33.0,53.0,16.0,23.0,14.0,0.44715447154471544,0.75
2837,Trey,Murphy III,451.0,1147.4,145.0,361.0,60.0,68.0,101.0,246.0,2506.9,57.0,139.0,196.0,51.0,73.0,27.0,22.0,8.0,0.40166204986149584,0.8823529411764706
2840,Jamorko,Pickett,59.0,218.85,22.0,59.0,1.0,2.0,14.0,45.0,424.2,10.0,28.0,38.0,8.0,13.0,0.0,6.0,8.0,0.3728813559322034,0.5
2842,Jason,Preston,15.0,27.116666666666667,6.0,15.0,0.0,0.0,3.0,6.0,50.0,2.0,3.0,5.0,5.0,3.0,0.0,0.0,1.0,0.4,
2845,Austin,Reaves,491.0,1570.5833333333333,161.0,361.0,106.0,125.0,63.0,200.0,1846.4,53.0,159.0,212.0,132.0,103.0,37.0,49.0,22.0,0.44598337950138506,0.848
2846,Jeremiah,Robinson-Earl,397.0,1178.6166666666666,146.0,359.0,45.0,61.0,60.0,182.0,1453.0,80.0,212.0,292.0,59.0,84.0,32.0,41.0,15.0,0.40668523676880225,0.7377049180327869
2848,Day'Ron,Sharpe,213.0,410.3833333333333,91.0,158.0,29.0,48.0,2.0,9.0,150.0,84.0,83.0,167.0,18.0,62.0,12.0,30.0,15.0,0.5759493670886076,0.6041666666666666
2849,Jericho,Sims,111.0,639.0166666666667,47.0,71.0,17.0,35.0,0.0,0.0,0.0,72.0,132.0,204.0,25.0,75.0,14.0,21.0,24.0,0.6619718309859155,0.4857142857142857
2851,Jaden,Springer,39.0,100.03333333333333,17.0,39.0,5.0,6.0,0.0,5.0,0.0,3.0,13.0,16.0,9.0,5.0,3.0,9.0,2.0,0.4358974358974359,0.8333333333333334
2852,Jalen,Suggs,579.0,1374.2833333333333,204.0,570.0,127.0,166.0,44.0,206.0,1012.4,27.0,155.0,182.0,218.0,151.0,61.0,149.0,23.0,0.35789473684210527,0.7650602409638554
2853,Terry,Taylor,330.0,740.85,140.0,229.0,37.0,53.0,13.0,39.0,775.0,99.0,79.0,178.0,42.0,62.0,14.0,23.0,8.0,0.611353711790393,0.6981132075471698
2854,MaCio,Teague,31.0,71.60000000000001,14.0,38.0,2.0,3.0,1.0,8.0,50.0,2.0,5.0,7.0,16.0,9.0,2.0,3.0,0.0,0.3684210526315789,0.6666666666666666
2856,JT,Thor,73.0,294.81666666666666,26.0,67.0,13.0,21.0,8.0,35.0,349.9,11.0,35.0,46.0,21.0,28.0,9.0,12.0,11.0,0.3880597014925373,0.6190476190476191
2857,Isaiah,Todd,33.0,118.38333333333334,12.0,47.0,2.0,6.0,7.0,30.0,230.0,6.0,17.0,23.0,4.0,7.0,4.0,5.0,3.0,0.2553191489361702,0.3333333333333333
2859,Ish,Wainright,137.0,431.1333333333333,51.0,127.0,8.0,14.0,27.0,75.0,1077.5,36.0,42.0,78.0,20.0,56.0,24.0,22.0,7.0,0.4015748031496063,0.5714285714285714
2861,Trendon,Watford,377.0,902.5166666666667,148.0,275.0,72.0,98.0,9.0,39.0,441.7,62.0,147.0,209.0,83.0,118.0,29.0,51.0,28.0,0.5381818181818182,0.7346938775510204
2862,Joe,Wieskamp,78.0,255.98333333333332,26.0,71.0,10.0,18.0,16.0,53.0,581.6,4.0,20.0,24.0,13.0,19.0,5.0,5.0,3.0,0.36619718309859156,0.5555555555555556
2863,Aaron,Wiggins,452.0,1297.4833333333333,169.0,365.0,64.0,88.0,50.0,153.0,1727.7,53.0,134.0,187.0,76.0,96.0,36.0,60.0,13.0,0.46301369863013697,0.7272727272727273
2864,Ziaire,Williams,625.0,1656.8,232.0,534.0,71.0,90.0,90.0,300.0,2128.9,37.0,130.0,167.0,81.0,138.0,45.0,52.0,13.0,0.4344569288389513,0.7888888888888889
2865,McKinley,Wright IV,18.0,67.35,6.0,25.0,2.0,5.0,4.0,11.0,183.3,1.0,6.0,7.0,8.0,1.0,1.0,3.0,2.0,0.24,0.4
2878,Jeff,Dowtin,48.0,176.21666666666667,20.0,63.0,4.0,4.0,4.0,19.0,140.0,11.0,14.0,25.0,20.0,9.0,8.0,7.0,1.0,0.31746031746031744,1.0
2884,DeJon,Jarreau,20.0,52.083333333333336,8.0,20.0,2.0,4.0,2.0,4.0,133.3,2.0,12.0,14.0,6.0,5.0,0.0,6.0,0.0,0.4,0.5
2901,RJ,Nembhard Jr.,28.0,93.86666666666666,12.0,29.0,4.0,6.0,0.0,5.0,0.0,5.0,9.0,14.0,19.0,5.0,2.0,5.0,0.0,0.41379310344827586,0.6666666666666666
2914,Jordan,Schakel,10.0,53.733333333333334,1.0,14.0,7.0,7.0,1.0,9.0,33.3,2.0,10.0,12.0,1.0,3.0,3.0,2.0,0.0,0.07142857142857142,1.0
2917,Javonte,Smart,95.0,305.76666666666665,35.0,102.0,12.0,14.0,13.0,49.0,383.3,7.0,34.0,41.0,26.0,21.0,10.0,20.0,3.0,0.3431372549019608,0.8571428571428571
2922,DJ,Stewart,20.0,77.41666666666667,8.0,12.0,1.0,2.0,3.0,4.0,300.0,3.0,6.0,9.0,1.0,7.0,0.0,3.0,1.0,0.6666666666666666,0.5
2940,Derrick,Alston Jr.,14.0,51.699999999999996,6.0,16.0,0.0,0.0,2.0,8.0,66.7,3.0,8.0,11.0,3.0,2.0,4.0,3.0,1.0,0.375,
2941,Jose,Alvarado,399.0,1027.65,154.0,352.0,49.0,70.0,42.0,138.0,1353.2,31.0,89.0,120.0,174.0,102.0,81.0,52.0,11.0,0.4375,0.7
3067,Feron,Hunt,31.0,86.76666666666667,13.0,25.0,3.0,6.0,2.0,7.0,70.0,4.0,10.0,14.0,4.0,8.0,6.0,3.0,2.0,0.52,0.5
3081,Carlik,Jones,50.0,106.71666666666667,17.0,46.0,13.0,13.0,3.0,6.0,200.0,3.0,16.0,19.0,18.0,3.0,8.0,11.0,2.0,0.3695652173913043,1.0
3091,Braxton,Key,81.0,216.76666666666665,33.0,74.0,9.0,15.0,6.0,22.0,370.0,15.0,42.0,57.0,12.0,28.0,11.0,12.0,13.0,0.44594594594594594,0.6
3154,Daishen,Nix,86.0,287.3833333333333,30.0,76.0,18.0,34.0,8.0,30.0,333.3,7.0,29.0,36.0,44.0,23.0,17.0,28.0,1.0,0.39473684210526316,0.5294117647058824
3195,Matt,Ryan,18.0,26.316666666666666,6.0,17.0,0.0,0.0,6.0,14.0,75.6,1.0,1.0,2.0,0.0,2.0,2.0,3.0,0.0,0.35294117647058826,
3258,MJ,Walker,2.0,19.25,1.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.2,
